"",,,tologie,,,
"",thamine,,,,,
"",,,Hémostase -Héma-,,,
"",,,Traitement  Surcharge topoïèse  -,,,
PTM4780,"ASUNRA 100 mg comprimé dispersible, boîte de 30 Déférasirox",,-en fer  Hémoglobinopa-,18200,26000,
"",,,thies,,,
"",,,Hémostase -Héma-,,,
"",,,Traitement  Surcharge topoïèse  -,,,
PTM4781,"ASUNRA 400 mg comprimé dispersible, boîte de 30 Déférasirox",,-en fer  Hémoglobinopa-,18200,26000,
"",,,thies,,,
"",,,Antihypertenseur Cardiologie-angeio-,,,
PTM0396,"ATACAND 16 mg comprimé, boîte de 30 Candesartan cilexetil",,-(Sartan) logie,14126,20180,
"",,,Antihypertenseur Cardiologie-angeio-,,,
PTM0397,"ATACAND 8 mg comprimé, boîte de 30 Candesartan cilexetil",,-(Sartan) logie,13440,19200,
"","ATENOLOL BIOGARAN®  50 mg comprimé sécable,",,Cardiologie-angeio-,,,
PTM4782,-boîte de 30 Atenolol,,Antihypertenseur logie,"2019,5",2885,
"",,,Cardiologie-angeio-,,,
PTM0402,"ATENOLOL  50 mg Denk, plaquette de 10 Atenolol",,Antihypertenseur,630,900,-
"",,,logie,,,
"",,,Cardiologie-angeio-,,,
PTM4783,"ATENOMED 50 mg comprimé, boite de 30 Atenolol",,Antihypertenseur,2485,3550,-
"",,,logie,,,
"",,,Cardiologie-angeio-,,,
PTM4784,"ATENOMED 100 mg comprimé, boite de 30 Atenolol",,Antihypertenseur,3794,5420,-
"",,,logie,,,
"",Adénosine triphosphate,,,,,
PTM0405,"ATEPADENE 30 mg gélule, boite de 30 -disodique",,Myorelaxant Rhumatologie,3654,5220,
"","ATHROZYCIN 200 mg/5 ml suspension buvable,",,Antibacterien (macro- Infectiologie-parasi-,,,
PTM4785,-flacon de 1 flacon de 15 ml Azithromycine,,lides) tologie,2485,3550,
"",,,Antibacterien (macro- Infectiologie-parasi-,,,
PTM4786,"ATHROZYCIN 250 mg comprimé, boîte de 1X3 Azithromycine",,,1372,1960,-
"",,,lides) tologie,,,
"",,,Antibacterien (macro- Infectiologie-parasi-,,,
PTM4787,"ATHROZYCIN 500 mg comprimé, boîte de 1X3 Azithromycine",,,"2740,5",3915,-
"",,,lides) tologie,,,
"",,,SOUS CLASSE,,PRIX BASE DE,,
"",,,,CLASSE PHARMACO-,,PRIX,ACCORD
CODES,DESIGNATION,COMPOSITION,PHARMACO-,,REMBOURSE,,
"",,,,THERAPEUTIQUE,,PUBLIC,PREALABLE
"",,,THERAPEUTIQUE,,MENT (G) x 70%,,
"",,,Antibacterien (macro-,Infectiologie-parasi-,,,
PTM4788,"ATMAX 200 mg suspension buvable, flacon de 15 ml",Azithromycine,,,"1536,5",2195,-
"",,,lides),tologie,,,
"",,,Antibacterien (macro-,Infectiologie-parasi-,,,
PTM4789,"ATMAX 500 mg comprimé, boîte de 3",Azithromycine,,,"2922,5",4175,-
"",,,lides),tologie,,,
"",,,,Cardiologie-Mé-,,,
"",,,Hypocholesterolé-,,,,
PTM0408,"ATORCAP 20 mg comprimé, boîte de 3X10",Atorvastatine,,tabolisme-Dia-,4767,6810,-
"",,,miant,,,,
"",,,,bète-Nutrition,,,
"",,,,Cardiologie-Mé-,,,
"",,,Hypocholesterolé-,,,,
PTM4790,"ATORCAP 40 mg comprimé, boîte de 30",Atorvastatine,,tabolisme-Dia-,5292,7560,-
"",,,miant,,,,
"",,,,bète-Nutrition,,,
"",,,,Cardiologie-Mé-,,,
"",,,Hypocholesterolé-,,,,
PTM4791,"ATOREX 10 mg comprimé pelliculé, boîte de 30",Atorvastatine,,tabolisme-Dia-,4466,6380,-
"",,,miant,,,,
"",,,,bète-Nutrition,,,
"",,,,Cardiologie-Mé-,,,
"",,,Hypocholesterolé-,,,,
PTM4792,"ATOREX 20 mg comprimé pelliculé, boîte de 30",Atorvastatine,,tabolisme-Dia-,"6149,5",8785,-
"",,,miant,,,,
"",,,,bète-Nutrition,,,
"",,,,Cardiologie-Mé-,,,
"",,,Hypocholesterolé-,,,,
PTM0409,"ATORFIT 10 mg comp, boite de 3 blisters de 10",Atorvastatine,,tabolisme-Dia-,"4203,5",6005,-
"",,,miant,,,,
"",,,,bète-Nutrition,,,
"",,,,Cardiologie-Mé-,,,
"",,,Hypocholesterolé-,,,,
PTM0410,"ATORFIT 20 mg comp, boite de 3 blisters de 10",Atorvastatine,,tabolisme-Dia-,"5575,5",7965,-
"",,,miant,,,,
"",,,,bète-Nutrition,,,
"",,,,Cardiologie-Mé-,,,
"",,,Hypocholesterolé-,,,,
PTM4793,"ATORFIT-40 comprimé, boîte de 3 étuis de 10",Atorvastatine,,tabolisme-Dia-,"6303,5",9005,-
"",,,miant,,,,
"",,,,bète-Nutrition,,,
"",,,,Cardiologie-Mé-,,,
"",,,Hypocholesterolé-,,,,
PTM4794,"ATORLIP 10 mg comprimé, boîte de 30",Atorvastatine,,tabolisme-Dia-,"4567,5",6525,-
"",,,miant,,,,
"",,,,bète-Nutrition,,,
"",,,,Cardiologie-Mé-,,,
"",,,Hypocholesterolé-,,,,
PTM4795,"ATORLIP 20 mg comprimé, boîte de 3X10",Atorvastatine,,tabolisme-Dia-,"5939,5",8485,-
"",,,miant,,,,
"",,,,bète-Nutrition,,,
"",,,,Cardiologie-Mé-,,,
"",,,Hypocholesterolé-,,,,
PTM4796,"ATORLIP 40 mg comprimé, boîte de 3X10",Atorvastatine,,tabolisme-Dia-,7308,10440,-
"",,,miant,,,,
"",,,,bète-Nutrition,,,
"",,,SOUS CLASSE,PRIX BASE DE,,
"",,,CLASSE PHARMACO-,,PRIX,ACCORD
CODES,DESIGNATION,COMPOSITION,PHARMACO-,REMBOURSE,,
"",,,THERAPEUTIQUE,,PUBLIC,PREALABLE
"",,,THERAPEUTIQUE,MENT (G) x 70%,,
"",,,Cardiologie-Mé-,,,
"",,,Hypocholesterolé-,,,
PTM4797,"ATORVACOR 10 comprimé, boîte de 30",Atorvastatine,tabolisme-Dia-,3472,4960,-
"",,,miant,,,
"",,,bète-Nutrition,,,
"",,,Cardiologie-Mé-,,,
"",,,Hypocholesterolé-,,,
PTM4798,"ATORVACOR 20 comprimé, boîte de 30",Atorvastatine,tabolisme-Dia-,"4868,5",6955,-
"",,,miant,,,
"",,,bète-Nutrition,,,
"","Cardiologie-Mé-ATORVASTATINE SP® 20mg comprimé pelliculé, boîte",,Hypocholesterolé-,,,
PTM4799,-de 30,Atorvastatine,tabolisme-Dia- miant,5026,7180,
"",,,bète-Nutrition,,,
"","Cardiologie-Mé-ATORVASTATINE SP® 40mg comprimé pelliculé, boîte",,Hypocholesterolé-,,,
PTM4800,-de 30,Atorvastatine,tabolisme-Dia- miant,"7304,5",10435,
"",,,bète-Nutrition,,,
"","ATRICAN 250 mg capsule molle gastro-résistante,",,Infectiologie-parasi-,,,
PTM0411,-boîte de 8.,Ténonitrozole,Antiparasitaire tologie,2695,3850,
"","Amoxicilline sodique/ AUGMACILLIN 400mg/57mg suspension buvable,",,Antibactérien(Peni- Infectiologie-parasi-,,,
PTM0422,-flacon de 60 ml,Clavulanate de potas-,cilline) tologie,2786,3980,
"",,sium,,,,
"",Amoxicilline sodique/ AUGMENTIN 1 g/200 mg poudre pour solution injec-,,Antibactérien(Peni- Infectiologie-parasi-,,,
PTM0423,"-table pour IV, boîte/1",Clavulanate de potas-,cilline) tologie,"2376,5",3395,
"",,sium,,,,
"",,Néomy-,,,,
PTM4801,"AURICAP Gouttes auriculaires, flacon de 10,5 ml",cine+Polymyxine+Dexa-,Anti-infectieux Ophtalmologie,"1046,5",1495,-
"",,méthasone,,,,
"",,Phénazone/ Lidocaïne,Anti-inflammatoire,,,
PTM0435,"AURIPAX gouttes auriculaires, flacon de 15 ml",,Anti-inflammatoire,"1095,5",1565,-
"",,chlorhydrate,non stéroïdien,,,
"",,Artemether/ Lume-,Infectiologie-parasi-,,,
PTM4802,"AUROTHER 20/120 comprimé dispersible, boîte de 6",-fantrine,Antipaludique tologie,"577,5",825,
"","AUROTHER 40/240 comprimé dispersible, boîte de",Artemether/ Lume-,Infectiologie-parasi-,,,
PTM4803,,,Antipaludique,2065,2950,-
"",12,fantrine,tologie,,,
"",,Artemether/ Lume-,Infectiologie-parasi-,,,
PTM4804,"AUROTHER 80/480 comprimé, boîte de 6",-fantrine,Antipaludique tologie,"2068,5",2955,
"","AUROTHRIN 200 mg/5 ml suspension buvable, fla-",,Antibacterien (macro- Infectiologie-parasi-,,,
PTM4805,-con de 15 ml,Azithromycine,lides) tologie,1918,2740,
"",,,Antibacterien (macro- Infectiologie-parasi-,,,
PTM4806,"AUROTHRIN 500 mg comprimé, boîte de 3",Azithromycine,,"3755,5",5365,-
"",,,lides) tologie,,,
CODES,DESIGNATION,COMPOSITION,"SOUS CLASSEPHARMACO-THERAPEUTIQUE","CLASSE PHARMACO-THERAPEUTIQUE","PRIX BASE DEREMBOURSEMENT (G) x 70%","PRIXPUBLIC","ACCORDPREALABLE"
PTM4807,"AVAS 10 mg comprimé, boîte de 30",Atorvastatine,"Antibacterien (macro-lides)","Infectiologie-parasi-tologie",4109,5870,-
PTM4808,"AVERTISO® 200 mcg comprimés, boîte de 4",Misoprostol,Prostaglandines PGE1,"Gastro-Entero-He-patologie","556,5",795,-
PTM4809,"AVSAR® 80 mg/ 5 mg comprimé pelliculé, boîte de28",Amlodipine/Valsartan,Antihypertenseurs,"Cardiologie-angeio-logie","8431,5",12045,-
PTM4810,"AVAZIR 0,3% solution ophtalmique stérile, flacon de10 ml",Tobramycine,"Antibactérien (Amino-sides)",Ophtalmologie,"1536,5",2195,-
PTM4811,"AZARGA 10 mg/ml + 5 mg/ml collyre, flacon de 5 ml",Brinzolamide/ Timolol,"Ophtalmologie (Anti-glaucomateux)",Ophtalmologie,12061,17230,-
PTM0453,"AZIBACT 250 mg comprimé, boite de 6",Azithromycine,"Antibacterien (macro-lides)","Infectiologie-parasi-tologie","3181,5",4545,-
PTM0454,"AZIBACT 500 mg comprimé, boite de 3",Azithromycine,"Anti-bacterien(macrolides)","Infectiologie-parasi-tologie","3181,5",4545,-
PTM4812,"AZICIN 500 comprimé, boîte de 3",Azithromycine,"Anti-bacterien(macrolides)","Infectiologie-parasi-tologie",2744,3920,-
PTM4813,"AZICINE 500 comprimé, boîte de 3",Azithromycine,"Anti-bacterien(macrolides)","Infectiologie-parasi-tologie",3108,4440,-
PTM0456,"AZICURE 200 mg/5 ml suspension buvable, flaconde 15",Azithromycine,"Anti-bacterien(macrolides)","Infectiologie-parasi-tologie",1827,2610,-
PTM0457,"AZICURE 250 mg comprimé, boîte de 6",Azithromycine,"Anti-bacterien(macrolides)","Infectiologie-parasi-tologie","2194,5",3135,-
PTM0458,"AZICURE 500 mg comprimé, boîte de 3",Azithromycine,"Anti-bacterien(macrolides)","Infectiologie-parasi-tologie","2922,5",4175,-
PTM4814,"AZIENT 500 mg comprimé, boîte de 3",Azithromycine,"Anti-bacterien(macrolides)","Infectiologie-parasi-tologie",2877,4110,-
PTM4815,"AZILIN 200 mg/5 mL suspension buvable, flacon de30 Ml",Azithromycine,"Anti-bacterien(macrolides)","Infectiologie-parasi-tologie",3563,5090,-
PTM4816,"AZIFAIR 200 mg/5 ml suspension buvable, flacon de15 ml",Azithromycine,"Anti-bacterien(macrolides)","Infectiologie-parasi-tologie",2338,3340,-
PTM4817,"AZIFAIR-500 comprimé, boîte de 3",Azithromycine,"Anti-bacterien(macrolides)","Infectiologie-parasi-tologie",3143,4490,-
"",,,,SOUS CLASSE,PRIX BASE DE,,
"",,,,CLASSE PHARMACO-,,PRIX,ACCORD
CODES,,DESIGNATION,COMPOSITION,PHARMACO-,REMBOURSE,,
"",,,,THERAPEUTIQUE,,PUBLIC,PREALABLE
"",,,,THERAPEUTIQUE,MENT (G) x 70%,,
"",,,,Anti-bacterien Infectiologie-parasi-,,,
PTM4819,AZIKWAL cp  500 mg,,Azithromycine,-(macrolides) tologie,3500,5000,
"",,,,Anti-bacterien Infectiologie-parasi-,,,
PTM4820,"AZILIDE 500 mg comprimé, boîte de 3",,Azithromycine,-(macrolides) tologie,"2649,5",3785,
"",,,,Anti-bacterien Infectiologie-parasi-,,,
PTM4821,"AZIMO-250 comprimé, boîte de 6",,Azithromycine,-(macrolides) tologie,"3678,5",5255,
"",,,,Anti-bacterien Infectiologie-parasi-,,,
PTM4822,"AZIMO-500 comprimé, boîte de 3",,Azithromycine,-(macrolides) tologie,"2915,5",4165,
"","AZINA poudre pour suspension orale, flacon de 22,5",,,Anti-bacterien Infectiologie-parasi-,,,
PTM4823,,,Azithromycine,,1148,1640,-
"",ml,,,(macrolides) tologie,,,
"",,,,Anti-bacterien Infectiologie-parasi-,,,
PTM4824,"AZIOCIN 500 mg comprimé, boîte de 3",,Azithromycine,-(macrolides) tologie,"2285,5",3265,
"",,,,Anti-bacterien Infectiologie-parasi-,,,
PTM4825,"AZIRAL-500 comprimés, boîte de 3",,Azithromycine,-(macrolides) tologie,2779,3970,
"",,,,Anti-bacterien Infectiologie-parasi-,,,
PTM4826,"AZIRON 500 mg comprimé, boîte de 1X3",,Azithromycine,-(macrolides) tologie,3654,5220,
"",,,,Anti-bacterien Infectiologie-parasi-,,,
PTM4827,"AZIT 500 mg comprimé, boîte de 3",,Azithromycine,-(macrolides) tologie,"2537,5",3625,
"","AZIT poudre pour suspension buvable, flacon de 15",,,Anti-bacterien Infectiologie-parasi-,,,
PTM4828,,,Azithromycine,,1645,2350,-
"",ml,,,(macrolides) tologie,,,
"",,,,Anti-bacterien Infectiologie-parasi-,,,
PTM4829,"AZITHRIN 250 mg capsule, boîte de 1X6",,Azithromycine,-(macrolides) tologie,3654,5220,
"",AZITHRIN® 200 mg/5 ml poudre pour suspension,,,Anti-bacterien Infectiologie-parasi-,,,
PTM4830,"-buvable, flacon de 15 ml",,Azithromycine,(macrolides) tologie,"2922,5",4175,
"",,,,Anti-bacterien Infectiologie-parasi-,,,
PTM0459,"AZITHRIN® 500mg, capsules boite de 1 x 3",,Azithromycine,-(macrolides) tologie,2877,4110,
"",,,,Anti-bacterien Infectiologie-parasi-,,,
PTM4831,"AZITHRIX 500 mg comprimé, boîte de 3",,Azithromycine,-(macrolides) tologie,6027,8610,
"",AZITHRIX 600 mg/15 mL poudre pour suspension,,,Anti-bacterien Infectiologie-parasi-,,,
PTM4832,"-buvable, flacon de 15 mL",,Azithromycine,(macrolides) tologie,"1242,5",1775,
"",,,,Anti-bacterien Infectiologie-parasi-,,,
PTM4833,"AZITHRO-500 gélule, boîte de 3",,Azithromycine,-(macrolides) tologie,2338,3340,
"",,,,Anti-bacterien Infectiologie-parasi-,,,
PTM4834,"AZITHRO-500 mg DENK gélule, boîte de 3",,Azithromycine,-(macrolides) tologie,3213,4590,
CODES,DESIGNATION,COMPOSITION,"SOUS CLASSEPHARMACO-THERAPEUTIQUE","CLASSE PHARMACO-THERAPEUTIQUE","PRIX BASE DEREMBOURSEMENT (G) x 70%","PRIXPUBLIC","ACCORDPREALABLE"
PTM4835,"AZITHRO-250 mg DENK gélule, boîte de 6",Azithromycine,"Anti-bacterien(macrolides)","Infectiologie-parasi-tologie","2789,5",3985,-
PTM4836,"AZITHROCINE 250 mg gélule, boîte de 6",Azithromycine,"Anti-bacterien(macrolides)","Infectiologie-parasi-tologie",3591,5130,-
PTM4837,"AZITHROMYCINE Pfizer 250 mg comprimé pélliculé,boite de 6",Azithromycine,"Anti-bacterien(macrolides)","Infectiologie-parasi-tologie",3199,4570,-
PTM0460,"AZITRINE 250 mg comprimé, boîte de 6",Azithromycine,"Anti-bacterien(macrolides)","Infectiologie-parasi-tologie",1827,2610,-
PTM4838,"AZITRINE 40 mg/ml poudre pour solution buvable,flacon de 15 ml",Azithromycine,"Anti-bacterien(macrolides)","Infectiologie-parasi-tologie",1827,2610,-
PTM4839,AZITRINE® 500 mg comprimés boite de 3,Azithromycine,"Anti-bacterien(macrolides)","Infectiologie-parasi-tologie","2831,5",4045,-
PTM4840,AZITROMED 500 mg comprimés boite de 3,Azithromycine,"Anti-bacterien(macrolides)","Infectiologie-parasi-tologie",4627,6610,-
PTM0468,"AZIX 500 mg comprimé pélliculé, boite de 3",Azithromycine,"Anti-bacterien(macrolides)","Infectiologie-parasi-tologie",3199,4570,-
PTM4841,"AZIX 900 mg poudre pour solution orale, flacon de22,5 ml",Azithromycine,"Anti-bacterien(macrolides)","Infectiologie-parasi-tologie",3101,4430,-
PTM4842,"AZODERM 2% crème, tube de 15 g",Kétoconazole,Antifongique,"Infectiologie-parasi-tologie","913,5",1305,-
PTM4843,"AZOLE 1% crème, tube de 20 g",Clotrimazole,Antifongique,"Infectiologie-parasi-tologie",420,600,-
PTM4844,"AZOLE-V 100 mg comprimé vaginal, boîte de 1X6",Clotrimazole,Antifongique,"Infectiologie-parasi-tologie",504,720,-
PTM4845,"AZOMYCIN 200 mg/ 5 mL poudre pour suspensionorale, flacon de 15 mL + solvant",Azithromycine,"Anti-bacterien(macrolides)","Infectiologie-parasi-tologie","1186,5",1695,-
PTM4846,"AZOMYCIN 250 mg gélule, boîte de 6",Azithromycine,"Anti-bacterien(macrolides)","Infectiologie-parasi-tologie",1372,1960,-
PTM0471,"AZOPT collyre 10 mg/mL collyre en suspension,flacon de 5 mL",Brinzolamide 10 mg,Antiglaucomateux,Ophtalmologie,"8900,5",12715,-
PTM4847,"AZRO 500 mg comprimé, boîte de 3",Azithromycine,"Antibacterien (macro-lides)","Infectiologie-parasi-tologie",2926,4180,-
"",,,SOUS CLASSE,PRIX BASE DE,,
"",,,CLASSE PHARMACO-,,PRIX,ACCORD
CODES,DESIGNATION,COMPOSITION,PHARMACO-,REMBOURSE,,
"",,,THERAPEUTIQUE,,PUBLIC,PREALABLE
"",,,THERAPEUTIQUE,MENT (G) x 70%,,
"","AZRO 900 mg poudre pour suspension buvable,",,Antibacterien (macro- Infectiologie-parasi-,,,
PTM4849,"-flacon de 22,5 ml",Azithromycine,lides) tologie,2331,3330,
"",AZYTER 15 mg/g collyre en solution en recipient,,Antibacterien (macro- Infectiologie-parasi-,,,
PTM0472,"-unidose, boîte de 6",Azithromycine,lides) tologie,3654,5220,
"",,,Antibacterien (macro- Infectiologie-parasi-,,,
PTM4628,"AZYTHROMYCINA 500 mg comprimé, boite de 3",Azithromycine,,3500,5000,-
"",,,lides) tologie,,,
"",,Culture lyophilisée,,,,
"",de Lactobacillus casei BACILOR®  Diarrhée poudre pour suspension bu-,,Infectiologie-parasi-,,,
PTM4850,"-vable, boîte de 10 sachet-dose de 1,5 g",variété rhamnosus tologietitrant au minimum 108,Antidiarrhéique,2583,3690,
"",,germes par gramme,,,,
"",,Culture lyophilisée de,,,,
"",,Lactobacillus casei va-,,,,
"",,,Infectiologie-parasi-,,,
PTM4851,"BACILOR® Diarrhée gélule, boîte de 20",riété rhamnosus titrant,Antidiarrhéique,2478,3540,-
"",,,tologie,,,
"",,au minimum 8x108,,,,
"",,germes par gramme,,,,
"",,,Antalgiques -,,,
PTM4852,"BACLAN comprimé  10 mg, boîte de 10",Baclofène,Myorelaxant Antipyrétiques - An-,700,1000,-
"",,,tispasmodiques,,,
"",,,Antalgiques -,,,
PTM4853,"BACLAN comprimé  10 mg, boite de 100",Baclofène,Myorelaxant Antipyrétiques - An-,5572,7960,-
"",,,tispasmodiques,,,
"",BACPERAZONE 1 g poudre pour suspension injec-,Céfopérazone sodium/,Antibactérien(cepha- Infectiologie-parasi-,,,
PTM4854,"-table, boîte de 1 flacon de 100 ml",Sulbactam sodium,losporines) tologie,3563,5090,
"","BACPERAZONE 2 g poudre pour solution injectable,",Céfopérazone sodium/,Antibactérien(cepha- Infectiologie-parasi-,,,
PTM4855,-boîte de 1 flacon de 20 ml,Sulbactam sodium,losporines) tologie,5481,7830,
"",,,Antibactérien(fluoro- Infectiologie-parasi-,,,
PTM0480,"BACTIFLOXTM NEO 500 mg Lactab, boîte de 10",Ciprofloxacine,-quinolone) tologie,5026,7180,
"",,,Antibactérien(fluoro- Infectiologie-parasi-,,,
PTM0481,"BACTIFLOXTM NEO 750 mg Lactab, boîte de 10",Ciprofloxacine,-quinolone) tologie,"5939,5",8485,
"",,,Infectiologie-parasi-,,,
PTM4856,"BACTIGRAM 500 mg capsule, boîte de 8",Céfaclor,Antibacterien,3444,4920,-
"",,,tologie,,,
CODES,DESIGNATION,COMPOSITION,"SOUS CLASSEPHARMACO-THERAPEUTIQUE","CLASSE PHARMACO-THERAPEUTIQUE","PRIX BASE DEREMBOURSEMENT (G) x 70%","PRIXPUBLIC","ACCORDPREALABLE"
PTM0482,"BACTOPOUMON suspension, flacon de 100 ml","Sulfametoxazol/  Trime-thoprim/ Fluid extrac-de Tolu/ Bromhexinehydrochloride","Antibactérien (Sulfa-mide)","Infectiologie-parasi-tologie",1442,2060,-
PTM0485,"BACTOX 250 mg/5 ml poudre pour suspension bu-vable, flacon de 60 ml",Amoxicilline,"Antibactérien(Penicilline)","Infectiologie-parasi-tologie","1186,5",1695,-
PTM0488,"BACTOX 500 mg gélule,boîte de 12",Amoxicilline,"Antibactérien (Peni-cilline)","Infectiologie-parasi-tologie",1491,2130,-
PTM0486,"BACTOX 500 mg/5 ml poudre pour suspension bu-vable, flacon de 60 ml",Amoxicilline,"Antibactérien (Peni-cilline)","Infectiologie-parasi-tologie","1963,5",2805,-
PTM4857,"BACTOXIME DS 100 mg suspension buvable, flaconde 60 ml",Céfixime,"Antibactérien(cepha-losporines)","Infectiologie-parasi-tologie",2093,2990,-
PTM4858,"BACTOXIME DT 200 comprimé dispersible, boîte de10",Céfixime,"Antibactérien(cepha-losporines)","Infectiologie-parasi-tologie",3346,4780,-
PTM4859,"BALERYTHRO 500 mg comprimés pelliculés, boîte de10",Erythromycine,"Antibactérien(macro-lides)","Infectiologie-parasi-tologie","395,5",565,-
PTM4860,"BALFEN 400 mg comprimé, boîte de 10",Ibuprofène,"Anti-inflammatoirenonstéroïdien","Antalgiques -Antipyrétiques - An-tispasmodiques","738,5",1055,-
PTM4861,"BALTRIM 480 mg comprimé, boîte de 20","Sulfaméthoxazole/Trimethoprime","Antibactérien (Sulfa-mide)","Infectiologie-parasi-tologie",2135,3050,-
PTM0539,"BANEOCIN pommade, tube de 20 g","Polymyxine B sulfate/Sulfate de néomycine/Bacitracine zinc/ Basede onguent","Antibactérien (Asso-ciation)","Infectiologie-parasi-tologie","1207,5",1725,-
PTM0540,"BANEOCIN poudre, flacon de 10 g","Polymyxine B sulfate/Sulfate de néomycine/Bacitracine zinc/ Basede onguent","Antibactérien (Asso-ciation)","Infectiologie-parasi-tologie",1155,1650,-
"",,,SOUS CLASSE,PRIX BASE DE,,
"",,,CLASSE PHARMACO-,,PRIX,ACCORD
CODES,DESIGNATION,COMPOSITION,PHARMACO-,REMBOURSE,,
"",,,THERAPEUTIQUE,,PUBLIC,PREALABLE
"",,,THERAPEUTIQUE,MENT (G) x 70%,,
"",,,Antalgiques - Analgésique-Antipy-,,,
PTM0544,"BAUME AROMA crème, tube de 50 g",Methyl salicylate,-rétique Antipyrétiques - An-,"1389,5",1985,
"",,,tispasmodiques,,,
"",,Lévomenthol/ Salicy-,,,,
"",,,Anti-inflammatoire +,,,
PTM0546,"BAUME SAINT BERNARD crème, tube de 100 g",late d’amyle/ Camphre -Révulsifracémique,Rhumatologie,1890,2700,
"",,Lévomenthol/ Salicy-,,,,
"",,,Anti-inflammatoire +,,,
PTM0547,"BAUME SAINT BERNARD crème, tube de 42 g",late d’amyle/ Camphre -Révulsifracémique,Rhumatologie,1498,2140,
"",,,Métabolisme - Dia-,,,
PTM4863,"B-COLEN sirop, flacon de 200 mL",Vitamines B complexe,Vitamines -bète - Nutrition,"2285,5",3265,
"",,Vitamine B1 (250 mg) ;,,,,
"",,,Métabolisme - Dia-,,,
PTM4864,"BECIDOUZE dragée, boîte de 20","Vitamine B6 (250 mg) ; -bète - NutritionVitamine B12 (1,8 mg)",Vitamines,2191,3130,
"",,Amoxicilline/ Acide,Antibactérien (Péni- Infectiologie-parasi-,,,
PTM4865,"BECLAV 312,5 suspension buvable, flacon de 100 ml",-clavulanique,cilline) tologie,"2285,5",3265,
"",,Amoxicilline/ Acide,Antibactérien (Péni- Infectiologie-parasi-,,,
PTM4866,"BECLAV 625 comprimé, boîte de 20",-clavulanique,cilline) tologie,"4567,5",6525,
"",,Amoxicilline/ Acide,Antibactérien (Péni- Infectiologie-parasi-,,,
PTM4867,"BECLAV 1g Forte comprimé, boîte de 12",-clavulanique,cilline) tologie,3290,4700,
"","BECLAV 1,2 g poudre pour solution injectable, boîte",Amoxicilline/ Acide,Antibactérien (Péni- Infectiologie-parasi-,,,
PTM4868,-de 1 flacon,clavulanique,cilline) tologie,1918,2740,
"","BECTACEF 1500 mg poudre pour solution injectable,",,Antibactérien (Cepha- Infectiologie-parasi-,,,
PTM4869,-boîte de 1 flacon + solvant de 10 ml,Ceftriaxone/ Sulbactam,losporines) tologie,1827,2610,
"",,,Antiacides et panse-,,,
"",,Montmorillonite beidel-,Gastro-Entéro-,,,
PTM0557,"BEDELIX pdre pour susp buv en sachet, boite de 30",-litique,ments gastro- intes- Hépathologietinaux,2933,4190,
"",BEKRACINE® 100 mg poudre pour suspension bu-,,Antibactérien (Cepha- Infectiologie-parasi-,,,
PTM4870,"-vable, flacon de 60 ml",Céfixime,losporines) tologie,3290,4700,
"","BEKRACINE® 200 mg comprimé dispersible, boîte de",,Antibactérien (Cepha- Infectiologie-parasi-,,,
PTM4871,,Céfixime,,3290,4700,-
"",10,,losporines) tologie,,,
"","BEKRAZOL®  400 mg comprimé pelliculé à croquer,",,Infectiologie-parasi-,,,
PTM4872,-boîte de 1,Albendazole,Antihelminthique tologie,665,950,
"",,,Infectiologie-parasi-,,,
PTM4873,"BEKRAZOL®  suspension buvable, flacon de 10 ml",Albendazole,Antihelminthique,665,950,-
"",,,tologie,,,
CODES,DESIGNATION,COMPOSITION,"SOUS CLASSEPHARMACO-THERAPEUTIQUE","CLASSE PHARMACO-THERAPEUTIQUE","PRIX BASE DEREMBOURSEMENT (G) x 70%","PRIXPUBLIC","ACCORDPREALABLE"
PTM4874,"BERNY 3 g granulé poudre pour solution orale, boîtede 2 sachets",Fosfomycine,"Antibacterien (acidesphosphoniques)","Infectiologie-parasi-tologie",6916,9880,-
PTM4875,"BESAR HT comprimé, boîte de 30","Irbésartan/ Hydrochlo-rotiazide","Antihypertenseur(sar-tan+diurétique)","Cardiologie-angeio-logie",4879,6970,-
PTM0574,"BETADINE 10% solution bain de bouche, flacon de125 ml",Polyvidone iodée,Antiseptiques locaux,Dermatologie,"1095,5",1565,-
PTM4876,"BETADINE ALCOOLIQUE 5 % solution pour applica-tion cutanée, flacon de 500 ml",Polyvidone iodée,Antiseptiques locaux,Dermatologie,"4385,5",6265,-
PTM0578,"BETADINE DERMIQUE 10 %  solution pour applica-tion locale, flacon de 125 mL",Polyvidone iodée,Antiseptiques locaux,Dermatologie,1141,1630,-
PTM0582,"BETADINE TULLE 10 % pansement médicamenteux,boîte de 10",Polyvidone iodée,Antiseptiques locaux,Dermatologie,1995,2850,-
PTM4877,"BETALIN® 0,5 mg/ml solution buvable en goutte,flacon de 30 ml",Bétaméthasone,"Anti-inflammatoiresstéroïdiens (AIS)",Anti-inflammatoires,1673,2390,-
PTM4878,"BETALEN® 2 mg comprimé, boîte de 20",Bétaméthasone,"Anti-inflammatoiresstéroïdiens (AIS)",Anti-inflammatoires,1372,1960,-
PTM4879,"BETALIN 4mg/ml injection, boîte de 3 ampoules",Bétaméthasone,"Anti-inflammatoiresstéroïdiens (AIS)",Anti-inflammatoires,"2229,5",3185,-
